score	file	line	text	context
4	010.一贯作业搜奇.txt	91	转让证明书	按照法律规定，对于死者的“遗赠”本可表示“承认”或“拋弃”（民法继承编第三章第三节），但是照1963年度《中央研究院概况》的记载，中央研究院既已接受台大校长在“转让证明书”上的签字，既已接受江冬秀在“遗产转移同意证明书”上的签字，即表示中央研究院对于胡适遗嘱第四条所为之“遗赠”，是“承认”而非“抛弃”。
6	010.一贯作业搜奇.txt	93	遗产转移同意证明书	何以说江冬秀在“遗产转移同意证明书”上的签字，即足证明中央研究院对于胡适的“遗赠”为“承认”呢？因为江冬秀的签字，在法律上是本于受遗赠人（中央研究院）的请求而签字的，在法律上，江冬秀虽一方面是“遗产”的权利人，在另方面却是“遗赠”的义务人，就“遗产”权利人而言，为“受遗赠人”的中央研究院，非取得“遗产”权利人的承诺，不能取得“遗赠”的权利；就“遗赠”义务人而...
4	010.一贯作业搜奇.txt	93	受遗赠人	何以说江冬秀在“遗产转移同意证明书”上的签字，即足证明中央研究院对于胡适的“遗赠”为“承认”呢？因为江冬秀的签字，在法律上是本于受遗赠人（中央研究院）的请求而签字的，在法律上，江冬秀虽一方面是“遗产”的权利人，在另方面却是“遗赠”的义务人，就“遗产”权利人而言，为“受遗赠人”的中央研究院，非取得“遗产”权利人的承诺，不能取得“遗赠”的权利；就“遗赠”义务人而...
8	010.一贯作业搜奇.txt	103	已取得者，不得拒绝	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
6	010.一贯作业搜奇.txt	103	遗产转移同意证明书	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
4	010.一贯作业搜奇.txt	103	受遗赠人	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
4	010.一贯作业搜奇.txt	103	遗赠义务人	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
4	010.一贯作业搜奇.txt	103	遗产权利人	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
3	010.一贯作业搜奇.txt	103	中央研究院概况	由此可见，1963年度“中央研究院概况”所载江冬秀于“1963年4月16日”在“遗产转移同意证明书”上的签字仪式，原是本于“受遗赠人”中央研究院的请求而举行的，中央研究院既以“受遗赠人”的身份，本于法律上对“遗赠义务人”亦即“遗产权利人”的江冬秀，为履行“遗赠”的请求，则它已为承认“遗赠”的意思表示，已经毫无疑义。因此，本于“已取得者，不得拒绝”的法谚，中央...
7	010.一贯作业搜奇.txt	105	遗赠抛弃时，其‘遗赠’之财产，仍属于遗产	中央研究院将本于胡适“遗赠”而取得的著作权，转过头来，又以“赠与”方式转赠给江冬秀，目的无非是想使它发生民法第1208条的效力，就是：“遗赠抛弃时，其‘遗赠’之财产，仍属于遗产”，用来使中央研究院就此再“赠与”的行为，承认江冬秀对著作权继承的复活；进而使内政部承认江冬秀对于已丧失的著作权继承，业因民法第1208条中央研究院拋弃“遗赠”而复活。
4	010.一贯作业搜奇.txt	109	受遗人，对于遗赠已为承认者，不得拒绝。	一、德国民法第2180条第1项明定：“受遗人，对于遗赠已为承认者，不得拒绝。”
4	010.一贯作业搜奇.txt	111	遗赠之承认或拋弃，不得撤销之。	二、日本民法第989条明定：“遗赠之承认或拋弃，不得撤销之。”
8	010.一贯作业搜奇.txt	113	已取得者，不得拒绝	三、德日两囯民法的规定，是以自罗马法以来“已取得者，不得拒绝”的法谚为基础。
6	010.一贯作业搜奇.txt	115	遗产转移同意证明书	中央研究院本于胡适遗嘱所受的“遗赠”，既然已为“承认”的意思表示，上溯至“1963年4月16日”江冬秀在“遗产转移同意证明书”上签字之日起，下推至“五十六（1967）年元月4日”依公证书复为赠还之日止，本早已有三年八个月之久的定形，双方全无间言，何能于江冬秀一按铃申告，就将三年八个月的事实推翻，将受之“遗赠”者，复为“赠与”之璧还，以示对于“遗赠”的抛弃？这...
5	010.一贯作业搜奇.txt	115	五十六（1967）年元月4日	中央研究院本于胡适遗嘱所受的“遗赠”，既然已为“承认”的意思表示，上溯至“1963年4月16日”江冬秀在“遗产转移同意证明书”上签字之日起，下推至“五十六（1967）年元月4日”依公证书复为赠还之日止，本早已有三年八个月之久的定形，双方全无间言，何能于江冬秀一按铃申告，就将三年八个月的事实推翻，将受之“遗赠”者，复为“赠与”之璧还，以示对于“遗赠”的抛弃？这...
8	010.一贯作业搜奇.txt	119	属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的	至于所谓证人王志维所说，“属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”一怪说，也是法律上的另一笑话。
8	010.一贯作业搜奇.txt	121	所有，却不如所让与者等大的权利	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
6	010.一贯作业搜奇.txt	121	不得将大于自己所有的权利让与他人	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
5	010.一贯作业搜奇.txt	121	大于自己所有的权利	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
5	010.一贯作业搜奇.txt	121	本非自己所有的权利	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
5	010.一贯作业搜奇.txt	121	五十六年（1967）元月4日	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
3	010.一贯作业搜奇.txt	121	胡适著作权	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
3	010.一贯作业搜奇.txt	121	大于自己所有	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
3	010.一贯作业搜奇.txt	121	非自己所有	为什么呢？原来自罗马法以来，就有“不得将大于自己所有的权利让与他人”的法谚，所谓“大于自己所有的权利”，就是“本非自己所有的权利”，或“所有，却不如所让与者等大的权利”，是不能让与他人的。如果胡适遗嘱第四条的“遗赠”，根本不包括著作权在内，那么中央研究院院长王世杰在“五十六年（1967）元月4日”请求公证的转让契约中，竟以“胡适著作权”为赠与的标的，岂不是中...
3	010.一贯作业搜奇.txt	123	胡适著作权	另一方面，若不认胡适遗嘱第四条的“遗赠”包括著作权在内，则当中央研究院对江冬秀做“胡适著作权”的转赠时，就是“将无作有”的虚惠了。对于“将无作有”的虚惠，江冬秀根本可用她根本没有丧失著作权相辞谢，但她不辞而受，反证她当时承认著作权已因“遗赠”而丧失，所以中央研究院再回头“璧还”她时，她就受之不疑了！
3	010.一贯作业搜奇.txt	123	将无作有	另一方面，若不认胡适遗嘱第四条的“遗赠”包括著作权在内，则当中央研究院对江冬秀做“胡适著作权”的转赠时，就是“将无作有”的虚惠了。对于“将无作有”的虚惠，江冬秀根本可用她根本没有丧失著作权相辞谢，但她不辞而受，反证她当时承认著作权已因“遗赠”而丧失，所以中央研究院再回头“璧还”她时，她就受之不疑了！
5	010.一贯作业搜奇.txt	127	五十六年（1967）元月4日	强词夺理也许可以原谅的，但是强词夺理否认一事，便须连带否认两事：既否认胡适遗嘱第四条不包括著作权在内，就得连带否认中央研究院曾以著作权转赠江冬秀、就得连带否认江冬秀曾接受中央研究院对于著作权的转赠。但是由于“五十六年（1967）元月4日”转赠胡适著作权是公证行为，已载之公文书，双方都不容否认，既然都不容否认，却争执遗嘱第四条“遗赠”中不含著作权在内，这不是笑...
3	010.一贯作业搜奇.txt	129	拋弃已承认的遗赠	在江冬秀按铃申告的过程里，当他们发现“拋弃已承认的遗赠”，不免在法律上触礁时候，他们真的不惜否认起胡适曾以著作权“遗赠”给江冬秀以外的单位了、真的不惜否认起以前签字仪式所完成的一切法律手续了！——江冬秀是村妇，她可以什么都不懂，但是在背后煽火的人，也未免太无法无天又无知了！
6	010.一贯作业搜奇.txt	137	亚东图书馆经理汪孟邹	内政部首先快马加鞭，给了《胡适文存》等九种著作权执照，但是，这是很令人起疑的，因为所谓大陆时代原始著作权执照的号码，据江冬秀当庭陈述，说早都丢了，因此，这些号码的来源，就不是江冬秀所能提供的了。但若是内政部提供的，显然就有可疑的号码。以《胡适文存》为例，说是“二十三年10月30日”发的，执照号码是3674，但是据我查证所得，3674的号码根本不是《胡适文存》...
5	010.一贯作业搜奇.txt	137	二十三年10月30日	内政部首先快马加鞭，给了《胡适文存》等九种著作权执照，但是，这是很令人起疑的，因为所谓大陆时代原始著作权执照的号码，据江冬秀当庭陈述，说早都丢了，因此，这些号码的来源，就不是江冬秀所能提供的了。但若是内政部提供的，显然就有可疑的号码。以《胡适文存》为例，说是“二十三年10月30日”发的，执照号码是3674，但是据我查证所得，3674的号码根本不是《胡适文存》...
4	010.一贯作业搜奇.txt	137	著作权所有人	内政部首先快马加鞭，给了《胡适文存》等九种著作权执照，但是，这是很令人起疑的，因为所谓大陆时代原始著作权执照的号码，据江冬秀当庭陈述，说早都丢了，因此，这些号码的来源，就不是江冬秀所能提供的了。但若是内政部提供的，显然就有可疑的号码。以《胡适文存》为例，说是“二十三年10月30日”发的，执照号码是3674，但是据我查证所得，3674的号码根本不是《胡适文存》...
3	010.一贯作业搜奇.txt	137	十九年7月7日	内政部首先快马加鞭，给了《胡适文存》等九种著作权执照，但是，这是很令人起疑的，因为所谓大陆时代原始著作权执照的号码，据江冬秀当庭陈述，说早都丢了，因此，这些号码的来源，就不是江冬秀所能提供的了。但若是内政部提供的，显然就有可疑的号码。以《胡适文存》为例，说是“二十三年10月30日”发的，执照号码是3674，但是据我查证所得，3674的号码根本不是《胡适文存》...
7	010.一贯作业搜奇.txt	139	查《胡适文存》一书，尚未向本部申请著作物注册！	并且，同一个内政部，早在“1961年4月25日”，曾以“台（50）内著字第57976号”通知“台南大东书局”，说：“查《胡适文存》一书，尚未向本部申请著作物注册！”现在江冬秀竟把《胡适文存》列为九种注册著作物之一，这就与同一个内政部“台（50）内著字第57976号”通知矛盾了！查1928年5月14日的著作权法，第四条明定“著作权归著作人终身有之”，后来修订，...
6	010.一贯作业搜奇.txt	139	著作权归著作人终身有之	并且，同一个内政部，早在“1961年4月25日”，曾以“台（50）内著字第57976号”通知“台南大东书局”，说：“查《胡适文存》一书，尚未向本部申请著作物注册！”现在江冬秀竟把《胡适文存》列为九种注册著作物之一，这就与同一个内政部“台（50）内著字第57976号”通知矛盾了！查1928年5月14日的著作权法，第四条明定“著作权归著作人终身有之”，后来修订，...
4	010.一贯作业搜奇.txt	139	台（50）内著字第57976号	并且，同一个内政部，早在“1961年4月25日”，曾以“台（50）内著字第57976号”通知“台南大东书局”，说：“查《胡适文存》一书，尚未向本部申请著作物注册！”现在江冬秀竟把《胡适文存》列为九种注册著作物之一，这就与同一个内政部“台（50）内著字第57976号”通知矛盾了！查1928年5月14日的著作权法，第四条明定“著作权归著作人终身有之”，后来修订，...
4	010.一贯作业搜奇.txt	139	台南大东书局	并且，同一个内政部，早在“1961年4月25日”，曾以“台（50）内著字第57976号”通知“台南大东书局”，说：“查《胡适文存》一书，尚未向本部申请著作物注册！”现在江冬秀竟把《胡适文存》列为九种注册著作物之一，这就与同一个内政部“台（50）内著字第57976号”通知矛盾了！查1928年5月14日的著作权法，第四条明定“著作权归著作人终身有之”，后来修订，...
3	010.一贯作业搜奇.txt	141	证二十一	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原...
3	010.一贯作业搜奇.txt	141	证二十四	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原...
3	010.一贯作业搜奇.txt	141	证二十五	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原...
3	010.一贯作业搜奇.txt	141	证二十二	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原...
3	010.一贯作业搜奇.txt	141	证二十三	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原...
3	010.一贯作业搜奇.txt	143	公产	总之，内政部明知胡适著作权或根本不在胡适名下、或因胡适死亡而消失、或因已属“公产”而不能转赠私人江冬秀，却为了配合国民党的一贯作业，擅发执照给江冬秀，这种朋比为奸，是休想遮盖得了的！
5	010.一贯作业搜奇.txt	149	虽未核发执照，但已提出申请	法院面对的，是一片“法律不溯既往”原则的考验。著作权法第一项，明指著作物经申请而“注册后”，其权利人始得对侵害人提起侵害著作权之诉；同条第二项，明指在“经申请”而尚未获得执照之前，亦得对侵害人提起侵害著作权之诉。两项所不同的，只是前者是指“经申请已获注册领有执照”而言，后者是指“虽未核发执照，但已提出申请”而言，两者所同的是必须已经为著作物注册的申请后，始有...
3	010.一贯作业搜奇.txt	151	溯及既往	所以，纵使江冬秀以中央研究院的“赠与”来撑腰，而使她的著作权继承复活，这项复活行为，也应该直至“1967年1月11日”内政部给她申请收据之日方才起算。“1967年1月11日”，早已在“1966年6月”发行《胡适选集》之后，自不能以其后取得的权利“溯及既往”，来提起告诉。
4	010.一贯作业搜奇.txt	153	五十六年度上易字第3797号	但是，这个岛上的法院，显然对宪法第八十条“超出党派以外”的要求，还是有待“共识”的。在“五十六年度上易字第3797号”地院判决里，和“六十年度上易字第1951号”高院判决里，漠视“法律不溯既往”原则的痕迹，就处处可见。最后判决《胡适选集》要没收、要销毁其制版，一切都不容分说，也不顾及证据法则了！
4	010.一贯作业搜奇.txt	153	六十年度上易字第1951号	但是，这个岛上的法院，显然对宪法第八十条“超出党派以外”的要求，还是有待“共识”的。在“五十六年度上易字第3797号”地院判决里，和“六十年度上易字第1951号”高院判决里，漠视“法律不溯既往”原则的痕迹，就处处可见。最后判决《胡适选集》要没收、要销毁其制版，一切都不容分说，也不顾及证据法则了！
3	010.一贯作业搜奇.txt	153	超出党派以外	但是，这个岛上的法院，显然对宪法第八十条“超出党派以外”的要求，还是有待“共识”的。在“五十六年度上易字第3797号”地院判决里，和“六十年度上易字第1951号”高院判决里，漠视“法律不溯既往”原则的痕迹，就处处可见。最后判决《胡适选集》要没收、要销毁其制版，一切都不容分说，也不顾及证据法则了！
3	010.一贯作业搜奇.txt	153	法律不溯既往	但是，这个岛上的法院，显然对宪法第八十条“超出党派以外”的要求，还是有待“共识”的。在“五十六年度上易字第3797号”地院判决里，和“六十年度上易字第1951号”高院判决里，漠视“法律不溯既往”原则的痕迹，就处处可见。最后判决《胡适选集》要没收、要销毁其制版，一切都不容分说，也不顾及证据法则了！
8	010.一贯作业搜奇.txt	157	一面对抗复兴中华文化运动，一面进行进一步的卖国匪谍活动	国民党和它同路人，用《胡适选集》案来封杀胡适思想、来打击流传自由思想的人，从台湾大学到中央研究院、从转让契约到赠与公证、从继承注册到按铃申告、从舆论围剿到法律封杀……全套作业是快慢随意的、是声应气求的、是用胡夫人打头阵用未亡人削群雄的。整个作业的流程，的确阴险而利落。如今，十七年过去了，我回想这由我一心编出来的《胡适选集》、一手搅出来的头条大案、一身惹出来的...
3	011.“你们后死有责！”.txt	1	你们后死有责！	“你们后死有责！”
7	011.“你们后死有责！”.txt	7	所有文稿均请美国哈佛大学教授杨联陞及国立台湾大学教授毛子水两人，来整理安排出版。	因为事先知道你要陪德刚去胡适纪念馆，所以我曾特别请你和德刚向王志维交涉——胡适死了二十年了，究竟《胡适全集》还要等多久才编好？我也请你向杨联陞交涉，因为根据胡适遗嘱，明说：“所有文稿均请美国哈佛大学教授杨联陞及国立台湾大学教授毛子水两人，来整理安排出版。”如今二十年下来，毫无“整理安排出版”的影子，杨毛诸公愧对故人与士林，自不消说。后来我得知你交涉不得要领，...
6	011.“你们后死有责！”.txt	7	忌者不自修而畏人修	因为事先知道你要陪德刚去胡适纪念馆，所以我曾特别请你和德刚向王志维交涉——胡适死了二十年了，究竟《胡适全集》还要等多久才编好？我也请你向杨联陞交涉，因为根据胡适遗嘱，明说：“所有文稿均请美国哈佛大学教授杨联陞及国立台湾大学教授毛子水两人，来整理安排出版。”如今二十年下来，毫无“整理安排出版”的影子，杨毛诸公愧对故人与士林，自不消说。后来我得知你交涉不得要领，...
3	011.“你们后死有责！”.txt	7	整理安排出版	因为事先知道你要陪德刚去胡适纪念馆，所以我曾特别请你和德刚向王志维交涉——胡适死了二十年了，究竟《胡适全集》还要等多久才编好？我也请你向杨联陞交涉，因为根据胡适遗嘱，明说：“所有文稿均请美国哈佛大学教授杨联陞及国立台湾大学教授毛子水两人，来整理安排出版。”如今二十年下来，毫无“整理安排出版”的影子，杨毛诸公愧对故人与士林，自不消说。后来我得知你交涉不得要领，...
5	011.“你们后死有责！”.txt	9	千秋万岁名，寂寞身后事	现在我先写两篇：一篇是《“千秋万岁名，寂寞身后事”》，一篇是《一贯作业搜奇》，请你表示意见，并转给这些“占着茅坑不拉屎”的人看。
3	011.“你们后死有责！”.txt	11	监护人	十七年前我编《胡适选集》，遭到国民党和它同路人的捣乱、围攻。理由千奇百怪，其中之一是说《胡适选集》影响了《胡适全集》的完整性，好了，最后《胡适选集》被法院宣判没收、销毁了，（事实上他们一本也没搞到，全都卖光了！）可是他妈的《胡适全集》呢？二十年了，《胡适全集》呢？胡适的亲朋好友、胡适的门生故旧、胡适的干女婿钱思亮、胡适的床头人江冬秀、胡适的大徒弟毛子水、胡适...
4	011.“你们后死有责！”.txt	15	自有千古	他去世以后，大家都想所以纪念他的方法，却得不到任何十分满意的结论。不过若把纪念胡先生的事分做两方面看，也许我们可以看得清楚一点。我的意思是，若从永久性的纪念说，像胡先生一生的成就，可以说是“自有千古”，不需要任何纪念的标帜。换句话说，他留下来的工作成绩，就是纪念他最好的纪念品。历史上的人物，如韩愈、朱熹这一类的人，是用不着别人纪念他们的。另一方面看，若是为怀...
7	011.“你们后死有责！”.txt	17	史语所同仁有幸，在胡先生最后的几年生活中，得与他朝夕相处。	二十年下来，从永久性纪念来检查，他们是一事无成，并且禁止别人做永久性纪念；从个别性纪念来检查，他们是人心凉薄，由“不同的关系想出不同的纪念方法”就是没有任何方法。李济说：“史语所同仁有幸，在胡先生最后的几年生活中，得与他朝夕相处。”但是，他们的有幸就是胡适的不幸。二十年下来，一切都真相大白了！
5	011.“你们后死有责！”.txt	17	不同的关系想出不同的纪念方法	二十年下来，从永久性纪念来检查，他们是一事无成，并且禁止别人做永久性纪念；从个别性纪念来检查，他们是人心凉薄，由“不同的关系想出不同的纪念方法”就是没有任何方法。李济说：“史语所同仁有幸，在胡先生最后的几年生活中，得与他朝夕相处。”但是，他们的有幸就是胡适的不幸。二十年下来，一切都真相大白了！
8	011.“你们后死有责！”.txt	19	是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的	在胡老太被怂恿出来，毫无体统的要求销毁自己丈夫的著作的时候，王志维以所谓证人的身份，向检察官说：胡适著作权“是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”。为了支持这种化公为私的怪说，他举出“胡适遗著整理编辑委员会会议记录二份”。现在我找到所谓“记录二份”，单位全名是“中央研究院胡故院长遗著整理委员会编辑委员会”，记录第一次是“1962年1...
5	011.“你们后死有责！”.txt	19	胡适遗著整理编辑委员会会议记录二份	在胡老太被怂恿出来，毫无体统的要求销毁自己丈夫的著作的时候，王志维以所谓证人的身份，向检察官说：胡适著作权“是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”。为了支持这种化公为私的怪说，他举出“胡适遗著整理编辑委员会会议记录二份”。现在我找到所谓“记录二份”，单位全名是“中央研究院胡故院长遗著整理委员会编辑委员会”，记录第一次是“1962年1...
5	011.“你们后死有责！”.txt	19	中央研究院胡故院长遗著整理委员会编辑委员会	在胡老太被怂恿出来，毫无体统的要求销毁自己丈夫的著作的时候，王志维以所谓证人的身份，向检察官说：胡适著作权“是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”。为了支持这种化公为私的怪说，他举出“胡适遗著整理编辑委员会会议记录二份”。现在我找到所谓“记录二份”，单位全名是“中央研究院胡故院长遗著整理委员会编辑委员会”，记录第一次是“1962年1...
3	011.“你们后死有责！”.txt	19	记录二份	在胡老太被怂恿出来，毫无体统的要求销毁自己丈夫的著作的时候，王志维以所谓证人的身份，向检察官说：胡适著作权“是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”。为了支持这种化公为私的怪说，他举出“胡适遗著整理编辑委员会会议记录二份”。现在我找到所谓“记录二份”，单位全名是“中央研究院胡故院长遗著整理委员会编辑委员会”，记录第一次是“1962年1...
3	011.“你们后死有责！”.txt	55	著作整理编辑	这两次所谓讨论决定事项，除了把当时明明属于公产的，非法跟私人纠缠不清外，其他有关“著作整理编辑”各条，二十年下来，几乎无一不是虎头蛇尾。这些铁证，正好印证了我早年的预言：“占着茅坑不拉屎”。——整个这个岛上的学风与机构，一直都是如此。
3	011.“你们后死有责！”.txt	55	占着茅坑不拉屎	这两次所谓讨论决定事项，除了把当时明明属于公产的，非法跟私人纠缠不清外，其他有关“著作整理编辑”各条，二十年下来，几乎无一不是虎头蛇尾。这些铁证，正好印证了我早年的预言：“占着茅坑不拉屎”。——整个这个岛上的学风与机构，一直都是如此。
3	011.“你们后死有责！”.txt	65	卷头的话	1965年12月18日，江冬秀在《胡适手稿》第一集“卷头的话”里说：
3	011.“你们后死有责！”.txt	69	还谈不到	请问为什么全集“还谈不到”？原因无他，只是他们不行罢了！自己不行还要捣别人乱，就是他们的本事。如今江冬秀也死了，“再筹划编印全集”也全是一句空话了！
3	011.“你们后死有责！”.txt	69	再筹划编印全集	请问为什么全集“还谈不到”？原因无他，只是他们不行罢了！自己不行还要捣别人乱，就是他们的本事。如今江冬秀也死了，“再筹划编印全集”也全是一句空话了！
6	011.“你们后死有责！”.txt	73	你们后死有责！	胡先生生前有两次对我说过：学生替先生编定诗文遗集，要用自己的判断力，该收的收、该去的去，不要把随便什么东西都收进去。两次结句都是：“你们后死有责！”
4	011.“你们后死有责！”.txt	79	后死有责	但是，胡适请杨联陞、毛子水两人负责整理编印遗稿，是遗嘱中的大事，怎可以“惭愧”“歉意”就了事？所谓“后死有责”，有责的表现，竟是让死人不见全集之书、只闻惭愧之声吗？杨联陞错了！毛子水错了！
8	011.“你们后死有责！”.txt	85	我以为胡学专家，非您莫属	重看你四十七天前写给我的信，你说“我以为胡学专家，非您莫属”，是对的，我真觉得我死后，没人编得好《胡适全集》了。看了梁锡华在《胡适秘藏书信选》中闹了那么多无知的笑话，你要我还“介绍”些什么呢？整个胡适遗著的事，都坏在不准有资格的人做，而没资格的又不做或乱做，如此而已。
