file	line	text	context
007.张小兰冤在哪儿？.txt	23	虽恶不罚	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	23	虽善不赏	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	23	至善只是此心纯乎天理之极便是	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	23	准备	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	23	计划	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	23	善意铺成了到地狱之路	由于乱加道德判断，紧跟着就产生第二道“糊涂情绪”，就是乱用“动机观点”。“动机观点”在伦理学上属于“动机派”（motivism），这派走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟轲说：“乃若其情，则可以为善矣，乃所谓善也。”俞正燮直指孟轲说的“情”，就是“事之实也”，无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也“虽恶不罚”；存心不好，就便是为了善，也“虽善不赏”。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下功夫，就可得到正果。这真是胡扯！王阳明说：“至善只是此心纯乎天理之极便是”，他全错了！善绝非一颗善心，便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说想”掏钱、“准备”输血、“计划”抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的借口，17世纪的西方哲人...
007.张小兰冤在哪儿？.txt	25	诛意	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
007.张小兰冤在哪儿？.txt	25	诛心	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
007.张小兰冤在哪儿？.txt	25	君子诛意不诛事	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
007.张小兰冤在哪儿？.txt	25	日存万善念、日诵千善言	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
007.张小兰冤在哪儿？.txt	25	动机观点	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
007.张小兰冤在哪儿？.txt	25	糊涂情绪	西方哲人这种警觉，中国人显然跟不上。中国的老底子是“诛意”或“诛心”，是春秋笔法的“君子诛意不诛事”，是追究心意，不追究事实。结果呢，中国“日存万善念、日诵千善言”的好人最多，但好事最少。原来好人只要正心诚意就已足、只要问心无愧就已足、只要诵经念佛就已足，好人无须在事实上做多少好事，好事只在念头上做，就大功告成！——这种把动机当成事实的“动机观点”，就是第二道“糊涂情绪”。
008.“舒而脱脱兮！”.txt	3	诗无达诂	中国人历来都号召读经，读经的内容起码是四书五经。因为经书中有许多玄妙的词句，所以后人的解释，也就见仁见智，众说纷纭。经书中最有味儿的是《诗经》，关于《诗经》的解释，因为各执一词，所以闹出来一句成语，叫“诗无达诂”。翻成白话，就是“诗没有固定的解释”。阿猫说诗的意思该如此如此，阿狗却说诗的意思该这般这般，其实诗的真义如何，阿猫和阿狗可能全对，也可能全不对，而该是阿牛阿马对。
008.“舒而脱脱兮！”.txt	3	诗没有固定的解释	中国人历来都号召读经，读经的内容起码是四书五经。因为经书中有许多玄妙的词句，所以后人的解释，也就见仁见智，众说纷纭。经书中最有味儿的是《诗经》，关于《诗经》的解释，因为各执一词，所以闹出来一句成语，叫“诗无达诂”。翻成白话，就是“诗没有固定的解释”。阿猫说诗的意思该如此如此，阿狗却说诗的意思该这般这般，其实诗的真义如何，阿猫和阿狗可能全对，也可能全不对，而该是阿牛阿马对。
008.“舒而脱脱兮！”.txt	5	国风	《诗经》中“国风”里有首“野有死麕”，写一个“有女怀春，吉士诱之”的故事。里头有两句是：
008.“舒而脱脱兮！”.txt	5	野有死麕	《诗经》中“国风”里有首“野有死麕”，写一个“有女怀春，吉士诱之”的故事。里头有两句是：
008.“舒而脱脱兮！”.txt	5	有女怀春，吉士诱之	《诗经》中“国风”里有首“野有死麕”，写一个“有女怀春，吉士诱之”的故事。里头有两句是：
008.“舒而脱脱兮！”.txt	11	脱衣舞	这两句诗，不管从古到今，老夫子们是如何解释，但在我看来，却正好移做描写近代西方的一种新文明，叫做——“脱衣舞”。
008.“舒而脱脱兮！”.txt	13	脱衣舞	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	脱衣	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	脱衣就功	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	舞动其容	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	民族舞	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	穿衣服的	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	不穿衣服的	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	文始舞	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	武始舞	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	霓裳羽衣舞	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	舞衣	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	13	舞衫	所谓“脱衣舞”三个字，在中国卫道夫子们看起来，真是一种怪结合。中国古书中有“脱衣”两字，见《国语》中的齐语“脱衣就功”；古书中也有“舞”一字，见《礼记》中的乐记“舞动其容”。在古书中所看到的中国舞蹈（用时髦的说法，所谓“民族舞”），大致分开，可有两类；一类是“穿衣服的”，一类是“不穿衣服的”。前者不必细说，从“文始舞”、“武始舞”，直到跟娇滴滴杨贵妃有关的“霓裳羽衣舞”，都属于“穿衣服的”。古书如《书经》中所谓的“舞衣”、李白诗中所谓的“舞衫”，都反证了穿衣属实。至于后者“不穿衣服的”，公元5世纪时南朝宋前废帝刘子业、明帝刘彧，乃至6世纪时陈后主、陈叔宝等，都有叫宫女这样一丝不挂的记录。以上这两类古舞，其性质，非全穿即全脱，并无先穿后脱或一脱再脱如今天之脱衣舞者，故说脱衣舞，乃纯粹西方鬼子之玩艺而与中国传统文化无与，并不为过。
008.“舒而脱脱兮！”.txt	17	拨来撕克	脱衣舞的正式名称叫“拨来撕克”（burlesque），简称burlesk，它的原始意义是“讽刺性或滑稽性的诗文图画”，引申而为“滑稽表演”。跟这个字演变出来的字如：
008.“舒而脱脱兮！”.txt	17	讽刺性或滑稽性的诗文图画	脱衣舞的正式名称叫“拨来撕克”（burlesque），简称burlesk，它的原始意义是“讽刺性或滑稽性的诗文图画”，引申而为“滑稽表演”。跟这个字演变出来的字如：
008.“舒而脱脱兮！”.txt	17	滑稽表演	脱衣舞的正式名称叫“拨来撕克”（burlesque），简称burlesk，它的原始意义是“讽刺性或滑稽性的诗文图画”，引申而为“滑稽表演”。跟这个字演变出来的字如：
008.“舒而脱脱兮！”.txt	45	小埃及人	拨来撕克滑稽表演，到公元17世纪，就在法国流行；18世纪，又在英国流行；19世纪，美国开始推陈出新。首先这种表演只放在节目中的穿插（interlude）地位，由穿紧身衣服的女人出场，进而演变到所谓“小埃及人”（Little Egypt）式的肚皮舞，深受各界欢迎。到了20世纪初年（1909），百老汇出现哥伦比亚戏院，是为第一所拨来撕克戏场（the first burlesque theatre），当时主持的是查理·霍华德（Charlie Howard）的“纽约巴黎歌舞团”（Follies of New York and Paris）。歌舞演员安娜·赫尔德（Anna Held）在一个偶然的情形下，一条衣带松了，她连忙边掩边跳，窘态与羞态毕露，不料却大受观众激赏，报以掌声不绝。这下子触动老板的灵机。进而发现脱中有道，于是脱风斯起。
008.“舒而脱脱兮！”.txt	45	纽约巴黎歌舞团	拨来撕克滑稽表演，到公元17世纪，就在法国流行；18世纪，又在英国流行；19世纪，美国开始推陈出新。首先这种表演只放在节目中的穿插（interlude）地位，由穿紧身衣服的女人出场，进而演变到所谓“小埃及人”（Little Egypt）式的肚皮舞，深受各界欢迎。到了20世纪初年（1909），百老汇出现哥伦比亚戏院，是为第一所拨来撕克戏场（the first burlesque theatre），当时主持的是查理·霍华德（Charlie Howard）的“纽约巴黎歌舞团”（Follies of New York and Paris）。歌舞演员安娜·赫尔德（Anna Held）在一个偶然的情形下，一条衣带松了，她连忙边掩边跳，窘态与羞态毕露，不料却大受观众激赏，报以掌声不绝。这下子触动老板的灵机。进而发现脱中有道，于是脱风斯起。
008.“舒而脱脱兮！”.txt	47	发明	美国拨来撕克之父，一般都指明斯基（Harold Minsky）而言，明斯基兄弟皆精此道。但真正噱头最多的，当推歌舞大王齐格菲尔德（Florenz Ziegfeld）。齐格菲尔德一生提拔美女成名无数，花样之多，令人观止，举凡牛奶洗澡、胸围标准等等，都是他的“发明”，“齐格菲尔德歌舞团”（Ziegfeld Follies）在刚做歌舞表演的时候，表演女郎只不过飞起裙子，露到吊袜带为止，但在当时，已足够成石破天惊。原来当时女人的基本服装包括内衣、胸衣、外胸衣、瘦裤、窄裙、衬裙、落地长裙、高领……效果是三围不见，块肉遁形。所以，若有女人飞起裙子，把吊袜带露出来给男人看，自然是石破天惊的大事。
008.“舒而脱脱兮！”.txt	47	齐格菲尔德歌舞团	美国拨来撕克之父，一般都指明斯基（Harold Minsky）而言，明斯基兄弟皆精此道。但真正噱头最多的，当推歌舞大王齐格菲尔德（Florenz Ziegfeld）。齐格菲尔德一生提拔美女成名无数，花样之多，令人观止，举凡牛奶洗澡、胸围标准等等，都是他的“发明”，“齐格菲尔德歌舞团”（Ziegfeld Follies）在刚做歌舞表演的时候，表演女郎只不过飞起裙子，露到吊袜带为止，但在当时，已足够成石破天惊。原来当时女人的基本服装包括内衣、胸衣、外胸衣、瘦裤、窄裙、衬裙、落地长裙、高领……效果是三围不见，块肉遁形。所以，若有女人飞起裙子，把吊袜带露出来给男人看，自然是石破天惊的大事。
008.“舒而脱脱兮！”.txt	67	剥引	……Striptease，无以译之，译之曰“剥引”。剥者“剥猪猡”之剥，引者“引人入胜”之引。……剥引二者不过是基本动作，只能算是“大腿”而不成其为“戏”。实际上你花了三毛五至一元的门票，所得绝不止此，起码也要看满一个历时二时的节目。这节目包含还有什么呢？虽说有突梯滑稽的丑角出来插科打诨；有红男绿女的歌者登台引吭高歌；有成班舞姬现身乱跳乱扭；有些大腿戏院，甚至加映古董影片。循环放映，用以拖长时间，可是观众之意，当然不在这些夹七杂八的花样，有时弄得太繁了，反倒令人坐立不安，望眼欲穿。
008.“舒而脱脱兮！”.txt	67	剥猪猡	……Striptease，无以译之，译之曰“剥引”。剥者“剥猪猡”之剥，引者“引人入胜”之引。……剥引二者不过是基本动作，只能算是“大腿”而不成其为“戏”。实际上你花了三毛五至一元的门票，所得绝不止此，起码也要看满一个历时二时的节目。这节目包含还有什么呢？虽说有突梯滑稽的丑角出来插科打诨；有红男绿女的歌者登台引吭高歌；有成班舞姬现身乱跳乱扭；有些大腿戏院，甚至加映古董影片。循环放映，用以拖长时间，可是观众之意，当然不在这些夹七杂八的花样，有时弄得太繁了，反倒令人坐立不安，望眼欲穿。
008.“舒而脱脱兮！”.txt	67	引人入胜	……Striptease，无以译之，译之曰“剥引”。剥者“剥猪猡”之剥，引者“引人入胜”之引。……剥引二者不过是基本动作，只能算是“大腿”而不成其为“戏”。实际上你花了三毛五至一元的门票，所得绝不止此，起码也要看满一个历时二时的节目。这节目包含还有什么呢？虽说有突梯滑稽的丑角出来插科打诨；有红男绿女的歌者登台引吭高歌；有成班舞姬现身乱跳乱扭；有些大腿戏院，甚至加映古董影片。循环放映，用以拖长时间，可是观众之意，当然不在这些夹七杂八的花样，有时弄得太繁了，反倒令人坐立不安，望眼欲穿。
