score	file	line	text	context
4	018.李登辉学蒋介石.txt	27	无智，故能使众智也；无能，故能使众能也；无为，故能使众为也。	李登辉蠢得竟不知道，身为“总统”，这些动作，其实都是不该出自“一国元首”的小动作，搞小动作——不论多好的小动作，都是为政的小道而非大道。中国政治哲学的为政大道是《淮南子》所说的“重为惠，若重为暴”。“重”是不轻易，统治者要不轻易施小惠，一如不轻易做坏事一样。统治者要节制自己，做到“无智”“无能”“无为”的三无。“无智，故能使众智也；无能，故能使众能也；无为，...
5	018.李登辉学蒋介石.txt	29	总统，救命！	李登辉如真有抱负去做一个有历史使命的“总统”，关键不在他能“有智”“有能”“有为”，正好相反，而在他能“无智”“无能”“无为”，他只消真正“回归宪法”，做了虚位元首，高高在上、休休有容就行了。他一改蒋介石作风的积弊，与民更始，这样才是像样的“家长”。整天监厨、打小算盘、抓柴米油盐、管小媳妇用哪种裹脚布……，都是为政的小道。正因为在上者为政都搞小道，所以我们看...
3	018.李登辉学蒋介石.txt	29	打电话给我！	李登辉如真有抱负去做一个有历史使命的“总统”，关键不在他能“有智”“有能”“有为”，正好相反，而在他能“无智”“无能”“无为”，他只消真正“回归宪法”，做了虚位元首，高高在上、休休有容就行了。他一改蒋介石作风的积弊，与民更始，这样才是像样的“家长”。整天监厨、打小算盘、抓柴米油盐、管小媳妇用哪种裹脚布……，都是为政的小道。正因为在上者为政都搞小道，所以我们看...
4	018.李登辉学蒋介石.txt	33	圣谕广训	一、蒋介石搞“作之君”“作之师”的“训词”，李登辉也学他。例如“铨叙部”已将《迎接未来、任重道远——李总统登辉先生言论选辑》一书，发给各机关研读，甚至还有机关以这种“圣谕广训”举办研读心得征文比赛。再以“行政院”“1990年11月6日台79专字第32174号”答“立委”陈恩赐函为证。函中说：“陈委员就台北市政府印制总统嘉言录、局长训词，预备送员工研读一事所提...
3	018.李登辉学蒋介石.txt	33	作之君	一、蒋介石搞“作之君”“作之师”的“训词”，李登辉也学他。例如“铨叙部”已将《迎接未来、任重道远——李总统登辉先生言论选辑》一书，发给各机关研读，甚至还有机关以这种“圣谕广训”举办研读心得征文比赛。再以“行政院”“1990年11月6日台79专字第32174号”答“立委”陈恩赐函为证。函中说：“陈委员就台北市政府印制总统嘉言录、局长训词，预备送员工研读一事所提...
3	018.李登辉学蒋介石.txt	33	作之师	一、蒋介石搞“作之君”“作之师”的“训词”，李登辉也学他。例如“铨叙部”已将《迎接未来、任重道远——李总统登辉先生言论选辑》一书，发给各机关研读，甚至还有机关以这种“圣谕广训”举办研读心得征文比赛。再以“行政院”“1990年11月6日台79专字第32174号”答“立委”陈恩赐函为证。函中说：“陈委员就台北市政府印制总统嘉言录、局长训词，预备送员工研读一事所提...
3	018.李登辉学蒋介石.txt	35	军方故意去撞渔船	二、蒋介石搞干涉新闻自由动作，李登辉也学他。例如台视记者采访遣返大陆偷渡客撞船事件，由于新闻处理上稍有模糊，李登辉看了，认为该报导给人有“军方故意去撞渔船”的误导之嫌，因而在国民党中常会上点名台视新闻报导不当，会后由“文工会”发出警告，向来标榜客观民营的台视立即采取连锁反应，从采访记者、采访主任、以及新闻部经理都予处分。李登辉不但管制电视，电影也一样青睐。《...
3	018.李登辉学蒋介石.txt	35	新闻局长	二、蒋介石搞干涉新闻自由动作，李登辉也学他。例如台视记者采访遣返大陆偷渡客撞船事件，由于新闻处理上稍有模糊，李登辉看了，认为该报导给人有“军方故意去撞渔船”的误导之嫌，因而在国民党中常会上点名台视新闻报导不当，会后由“文工会”发出警告，向来标榜客观民营的台视立即采取连锁反应，从采访记者、采访主任、以及新闻部经理都予处分。李登辉不但管制电视，电影也一样青睐。《...
4	018.李登辉学蒋介石.txt	37	我公布《司法革新实况简报》，是奉李‘总统’登辉先生指示的！	三、蒋介石搞干涉司法独立动作，李登辉也学他。试看1990年8月31日“司法院长”林洋港公然说：“我公布《司法革新实况简报》，是奉李‘总统’登辉先生指示的！”这是公然显示司法不独立的铁证。按照“宪法”第77条：“司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判，及公务员之惩戒。”第79条：“司法院设院长副院长各一人，由总统提名，经监察院同意任命之。司法...
4	018.李登辉学蒋介石.txt	37	司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判，及公务员之惩戒。	三、蒋介石搞干涉司法独立动作，李登辉也学他。试看1990年8月31日“司法院长”林洋港公然说：“我公布《司法革新实况简报》，是奉李‘总统’登辉先生指示的！”这是公然显示司法不独立的铁证。按照“宪法”第77条：“司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判，及公务员之惩戒。”第79条：“司法院设院长副院长各一人，由总统提名，经监察院同意任命之。司法...
3	018.李登辉学蒋介石.txt	37	司法院设院长副院长各一人，由总统提名，经监察院同意任命之。司法院设大法官若干人，掌理本宪法第78条规定事项，由总统提名，经监察院同意任命之。	三、蒋介石搞干涉司法独立动作，李登辉也学他。试看1990年8月31日“司法院长”林洋港公然说：“我公布《司法革新实况简报》，是奉李‘总统’登辉先生指示的！”这是公然显示司法不独立的铁证。按照“宪法”第77条：“司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判，及公务员之惩戒。”第79条：“司法院设院长副院长各一人，由总统提名，经监察院同意任命之。司法...
3	018.李登辉学蒋介石.txt	37	奉李总统登辉先生指示	三、蒋介石搞干涉司法独立动作，李登辉也学他。试看1990年8月31日“司法院长”林洋港公然说：“我公布《司法革新实况简报》，是奉李‘总统’登辉先生指示的！”这是公然显示司法不独立的铁证。按照“宪法”第77条：“司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判，及公务员之惩戒。”第79条：“司法院设院长副院长各一人，由总统提名，经监察院同意任命之。司法...
8	018.李登辉学蒋介石.txt	39	咬住青山不放松，	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
4	018.李登辉学蒋介石.txt	39	阳明山庄	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
4	018.李登辉学蒋介石.txt	39	阳明医学院	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
4	018.李登辉学蒋介石.txt	39	阳明海运	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
3	018.李登辉学蒋介石.txt	39	阳明学	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
3	018.李登辉学蒋介石.txt	39	阳明山	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
3	018.李登辉学蒋介石.txt	39	半亩方塘一鉴开	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
3	018.李登辉学蒋介石.txt	39	元晦山	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧...
8	018.李登辉学蒋介石.txt	41	一脉传承，发扬光大	五、蒋介石搞中国文化复兴运动，李登辉也学他。李登辉搞出了“中华文化复兴运动总会”，并在成立大会上致词指出：“先总统蒋公有感于国人对传统文化的忽视，及中共有计划的摧残，乃于民国五十五年倡议发起中华文化复兴运动，随即于次年成立‘中华文化复兴运动推行委员会’，并兼任会长，躬亲领导中华文化复兴的伟业，发展三民主义的文化建设。民国六十四年，严前总统继任会长。二十余年来...
5	018.李登辉学蒋介石.txt	41	中华文化复兴运动总会	五、蒋介石搞中国文化复兴运动，李登辉也学他。李登辉搞出了“中华文化复兴运动总会”，并在成立大会上致词指出：“先总统蒋公有感于国人对传统文化的忽视，及中共有计划的摧残，乃于民国五十五年倡议发起中华文化复兴运动，随即于次年成立‘中华文化复兴运动推行委员会’，并兼任会长，躬亲领导中华文化复兴的伟业，发展三民主义的文化建设。民国六十四年，严前总统继任会长。二十余年来...
3	018.李登辉学蒋介石.txt	43	就是不让你事先知道	六、蒋介石搞“天威难测”把戏，李登辉也学他。蒋介石用人，不按牌理出牌、也不按牌理丢牌。他要你上台下台，不但当事人不知情，就是相关人士（像你的上级或前任）也不被告知。李宗仁做北平行辕主任，直属机关北平市长何思源撤职，他事先不知也；陈诚做“行政院院长”，直属机关“外交部部长”魏道明上台，他事先也不知也。这套把戏，李登辉也照学不误。国民党内阁改组，其中“法务部长”...
6	018.李登辉学蒋介石.txt	45	李总统继任后，即在2月份召开记者会，广获各界好评，可惜总统记者会未形成制度，总统与新闻界的正式沟通管道始终未能建立。美国新闻界除了正式总统记者会的采访外，经常可以利用各种随机场合，向总统发问。这种非正式的管道在我国也不存在，例如国民党十三全会期间，负责新闻联系单位还特别要求新闻界，不要发问采访李主席。	七、蒋介石搞只单独见外国记者、不见本国记者把戏，李登辉也学他。蒋介石为什么只见外国记者、接受洋大人独家访问？原因很简单，媚外而已，眼里只有老外，根本看不起本国报人。李登辉也学到这一套。从1988年接受美国《今日美国报》专访、南韩《朝鲜日报》专访，到1989年接受日本《朝日新闻》专访……到1991年接受美国《华盛顿时报》专访，接二连三，都是只见洋大人。对自己同...
6	018.李登辉学蒋介石.txt	45	希望记者不得进入总统府采访的‘惯例’早日打破；希望李总统所说的每句话，都能正确完整的经由传播媒体，让民众得知。	七、蒋介石搞只单独见外国记者、不见本国记者把戏，李登辉也学他。蒋介石为什么只见外国记者、接受洋大人独家访问？原因很简单，媚外而已，眼里只有老外，根本看不起本国报人。李登辉也学到这一套。从1988年接受美国《今日美国报》专访、南韩《朝鲜日报》专访，到1989年接受日本《朝日新闻》专访……到1991年接受美国《华盛顿时报》专访，接二连三，都是只见洋大人。对自己同...
3	018.李登辉学蒋介石.txt	45	普降甘霖	七、蒋介石搞只单独见外国记者、不见本国记者把戏，李登辉也学他。蒋介石为什么只见外国记者、接受洋大人独家访问？原因很简单，媚外而已，眼里只有老外，根本看不起本国报人。李登辉也学到这一套。从1988年接受美国《今日美国报》专访、南韩《朝鲜日报》专访，到1989年接受日本《朝日新闻》专访……到1991年接受美国《华盛顿时报》专访，接二连三，都是只见洋大人。对自己同...
4	018.李登辉学蒋介石.txt	47	学者形象	以上三点根本的、七点抽样的，一共十点，都是李登辉学蒋介石的杰作。由此可见，所谓“学者形象”，原来只是“学蒋介石者的形象”而已，以为李登辉是好人的人，其实都给他骗了。
4	018.李登辉学蒋介石.txt	47	学蒋介石者的形象	以上三点根本的、七点抽样的，一共十点，都是李登辉学蒋介石的杰作。由此可见，所谓“学者形象”，原来只是“学蒋介石者的形象”而已，以为李登辉是好人的人，其实都给他骗了。
4	019.李登辉比蒋介石还蒋介石.txt	7	这是多么危险，多么违反台湾民主政治发展潮流，多么不合基本民主宪政伦理规范的看法和做法啊！	二、蒋介石在抢夺党头头之前，虽动用党内宣传力量，但还不能完全得心应手、还有个“分寸”。但李登辉却不然。他先取得代理主席身份，动用党内宣传力量，为一己造势。试看国民党第十三次全国代表大会时，人手一册的《众望所归——海内外各界衷心支持推举李登辉先生出任中国国民党主席》一书，看看其中“特就近日来经大众传播媒体报导者汇编成册”的干法，从“农田水利会员”到“瑞典华侨组...
3	019.李登辉比蒋介石还蒋介石.txt	7	特就近日来经大众传播媒体报导者汇编成册	二、蒋介石在抢夺党头头之前，虽动用党内宣传力量，但还不能完全得心应手、还有个“分寸”。但李登辉却不然。他先取得代理主席身份，动用党内宣传力量，为一己造势。试看国民党第十三次全国代表大会时，人手一册的《众望所归——海内外各界衷心支持推举李登辉先生出任中国国民党主席》一书，看看其中“特就近日来经大众传播媒体报导者汇编成册”的干法，从“农田水利会员”到“瑞典华侨组...
3	019.李登辉比蒋介石还蒋介石.txt	7	不让李登辉先生同时当上党主席	二、蒋介石在抢夺党头头之前，虽动用党内宣传力量，但还不能完全得心应手、还有个“分寸”。但李登辉却不然。他先取得代理主席身份，动用党内宣传力量，为一己造势。试看国民党第十三次全国代表大会时，人手一册的《众望所归——海内外各界衷心支持推举李登辉先生出任中国国民党主席》一书，看看其中“特就近日来经大众传播媒体报导者汇编成册”的干法，从“农田水利会员”到“瑞典华侨组...
3	019.李登辉比蒋介石还蒋介石.txt	9	临时全国代表大会修正中国国民党总章	三、蒋介石在孙中山死后等了十三年才夺得党头头之权，时间在1938年4月1日，不过，纵使蒋介石大权独揽，在当时党章中还在“设总裁一人”外，另设“副总裁一人”，以分其权，这在1938年国民党“临时全国代表大会修正中国国民党总章”中第27条白纸黑字说得清清楚楚。但是，五十年后的李登辉呢？他在党内，碌碌无功，但夺起权来，一马当先；分起权来，吝啬不肯，连个副主席的样板...
5	019.李登辉比蒋介石还蒋介石.txt	11	动员戡乱时期临时条款	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年...
5	019.李登辉比蒋介石还蒋介石.txt	11	不受宪法第47条连任一次之限制	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年...
4	019.李登辉比蒋介石还蒋介石.txt	11	中华民国宪法	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年...
4	019.李登辉比蒋介石还蒋介石.txt	11	国大代表	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年...
3	019.李登辉比蒋介石还蒋介石.txt	11	猪仔议员	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年...
7	019.李登辉比蒋介石还蒋介石.txt	13	兹为巩固国家领导中心，赓绩推展自由、民主、均富、统一中国，为实践三民主义而奋斗，同仁等谨一致拥护李总统登辉先生竞选连任第八任总统	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	国内外各界及敌后地区	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	中华民国——一贯道总会理事长张培成	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	国立故宫博物院院长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	国立台湾艺术教育馆馆长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	国立台湾科学教育馆馆长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
6	019.李登辉比蒋介石还蒋介石.txt	13	国立中央图书馆馆长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	全国总工会	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	举国欢腾	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	大智大仁大勇	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	英明睿智	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	国立编译馆馆长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	国立中央图书馆	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	国父纪念馆馆长	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
4	019.李登辉比蒋介石还蒋介石.txt	13	老辈当前甘俯首	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
3	019.李登辉比蒋介石还蒋介石.txt	13	立法委员	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
3	019.李登辉比蒋介石还蒋介石.txt	13	监察委员	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
3	019.李登辉比蒋介石还蒋介石.txt	13	恭迎恭送	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
3	019.李登辉比蒋介石还蒋介石.txt	13	登辉维新	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
3	019.李登辉比蒋介石还蒋介石.txt	13	英明	五、蒋介石每在总统选举之前，学袁世凯搞筹安会式“劝进”的丑剧，此起彼落。一会儿党内一致“劝进”、一会儿国大群相“劝进”。李登辉如有真心于民主品质，就不该追随蒋介石再搞丑剧。但是，他不但追随，并且快马加鞭，一会儿一百二十六个“立法委员”联名“劝进”、一会儿四十二个“监察委员”联名“劝进”、一会儿二百二十一个侨团联名“劝进”、一会儿“全国总工会”四十余个理事联名...
