file	line	text
006.1999《美国之音》.txt	225	李：这就又回来了，像我这次在台湾所谓的总统选举里，有一行字叫填写经历。我的经历就写了这段话很有趣，大概你也注意到了。我写道：勃起台湾，挺进大陆，威尔刚世界。哈，哈……。
006.1999《美国之音》.txt	277	李：现在好在有个好的局面，我在骂台湾就是奔着台湾人，我说你们不要相信美国人。昨天，《华盛顿邮报》的记者来访问我，我跟他吵起来了。我说，你们美国人老是涉及我们，你们美国从内战以后就没有过战争，你们本土没有战争。你们不了解，就像饱汉子不知饿汉子饥，你们不了解我们中国人。你们乱涉及，乱介入海峡两岸的事情，将来给你自己会惹来麻烦。
007.19990417《红白胜利》.txt	1	19990417《红白胜利》
007.19990417《红白胜利》.txt	13	李敖：他最近写了一本新的书《文茜半生缘》。
007.19990417《红白胜利》.txt	67	李敖：你们注意《文茜半生缘》书里面有一段话，就是有人访问陈文茜，问她对我的意见。陈文茜说李敖是最聪明的男人，可惜太老了。她说李敖以前跟我说，你们这种女人将来不得好的下场。她说作为一个先知，李敖说对了。不过她说我最坏的下场也不会比嫁给李敖更坏。所以我认为陈文茜的问题，她最坏的下场是嫁给任何男人。
007.19990417《红白胜利》.txt	167	李敖：我告诉你们个秘密，陈文茜在TVBS主持那个《年少当家》，后来她自己不做了。真的原因什么原因我告诉你，就是她发现那个播报新闻的那位李小姐下面有两个灯。
007.19990417《红白胜利》.txt	173	李敖：张小姐，张雅琴。而她做那个《年少当家》要走来走去，没有两个灯伺候，这是她真正不做的原因。
008.19990826《跨越地平线》.txt	1	19990826《跨越地平线》
008.19990826《跨越地平线》.txt	37	李敖：两个原因，第一个原因是我在台湾住了50年，我办过杂志、办过月刊、办过半月刊、办过周刊，也办过报纸，我自己电视节目叫做《李敖笑傲江湖》，连续做了1000场。可是我深深知道，虽然我这样的努力，可是它的传播能力因为在台湾被打压，所以有它的限度。可是这一次我觉得有很好一个机会，可以用这个方法能够突破媒体对我的限制。所以我觉得我的声音可以在7个月以内，比较能够很集中的把它推出去，这是一个好机会。第二个原因就是我觉得台湾有一种声音被打压了，我们对大陆的正确看法一出来就被打压，立刻戴帽子，卖台集团、中共同路人、不爱台湾，都这种帽子戴下来，所以没有人敢讲真话。所以我觉得过去在蒋介石时代，没人敢讲真话，因为罪名是中共同路人、隔海唱和、为匪宣传，现在罪名就是出卖台湾、不爱台湾、中共同路人，50年来什么都变了，就是帽子没变。所以我觉得很不服气，所以就出来给大家洗洗脑，澄清一下我们对中国大陆的正确看法。
008.19990826《跨越地平线》.txt	81	李敖：其实那个原则，关于张惠妹的原则，其实是非常好的一个原则。张惠妹第一个，她代表女性，表示我也尊重女性。第二，她代表年轻人，表示我也尊重年轻人。第三，她是高山族原住民，有她出现以后，这400年来的所谓前后台湾人，所有汉族都相形失色，因为我们都变成了假的台湾人，只有她是真的。第四，张惠妹的歌声风靡了中国大陆，等于她对共产党构成了一个某种程度的影响。所以我认为张惠妹是个很好的人选。可惜台湾的所谓中华民国宪法第45条规定，总统或者副总统的年纪不得低于40岁。所以我们应该为张惠妹修改宪法，把年龄降低。修改宪法在台湾是非常容易的，因为李登辉为了抵制宋楚瑜修改了4次。
008.19990826《跨越地平线》.txt	91	史东：我在这想趁这个机会为各位听众朋友介绍一下《李敖札记》。李敖写了很多本书了，一般来说，书摞起来有李敖两个人这么高，现在是不是比两个人还高了？
008.19990826《跨越地平线》.txt	95	史东：在李敖的这本《李敖札记》里面，有些我觉得是非常非常精彩的一些言论。比如说李敖的不朽度，李敖是说其文500年不朽，奇人1000年不朽，1000年后世界末日，什么都朽了。这是李敖的不朽度。李敖论坚韧不拔，他说不论在床上在床下，我都是坚韧不拔。女人喜欢我的坚韧不拔，男人怕我的坚韧不拔。李敖论长大和成熟，所谓长大，您知道那是什么事；所谓成熟，就是您知道之后故意说不知道。我很喜欢这句话李先生。在这本《李敖札记》里面，你一共收集了多少东西？你还记不记得，我这个书可能有一段时间了。
008.19990826《跨越地平线》.txt	97	李敖：不太记得。因为我写了1500万字，我的《李敖大全集》出到了40本，所以我比什么鲁迅那些人都写的多了好几倍。所以有的时候我的名言，有的时候就会漏掉。不过很多名言还是我说的，大家耳熟能详的好比说忘了我是谁，好比你要害一个人，就劝他办杂志，这都是我说的。我还说了很多名言，我记得台北市盖花园新城的时候，他们请我写广告词，我给他们写，我说：不是花园在你家里，是你家在花园里。这些名句都是我写的。
008.19990826《跨越地平线》.txt	133	李敖：好比说我举个例子，人家觉得我这个人很凶狠，其实不晓得我是非常戒急用忍的。我随便举个例子，最近我的前妻胡因梦写了一本书，里面谈到一段，她说我在法院散发一个文件，说我的前妻胡因梦一夜卖10万块钱，是应招女郎。哪有这个事情？我请问你，我会这样子笨到说我前妻是应招女郎吗？对我有什么好处？并且如果我这样说，也要说一夜卖100万，怎么说卖10万呢？这样才有面子，对不对？这么荒谬。胡因梦书里说当初我散发传单给《中国时报》的名记者宇业荧拿到了，宇业荧拿给大家传看。这一次我看了书以后，我就托人问到宇业荧先生，我说请你回忆，哪有这种事情呢？结果宇业荧先生写着3页信，证明胡因梦造谣。你懂我意思吧！我所谓戒急用忍，就是我自己还另外公布了一个录音带，注意，18年前胡因梦跟我通电话的录音带，里面胡因梦问我有一个人叫做黄华成，你认识吗？我说我不认识。我说有什么事吗？她说黄华成办了一本叫《电影旬刊》，里面有一篇文章说胡因梦一夜卖10万块。胡因梦说你能不能帮我把这篇文章把它压住，不要登出来。我说我想办法。现在18年后，胡因梦说就变成我了，黄华成变成我了。你懂我意思吧，可以这样的荒谬污蔑我。可是这录音带可以藏在我手里18年我不吭气，可见我多么的厚道。你懂我意思吗？可是现在我才公布，就表示说我李敖是个厉害的人。可是我充满了侠骨柔情。
008.19990826《跨越地平线》.txt	155	史东：1935年4月25号出生在哈尔滨，1937年两岁全家搬到北平，现在叫北京。1949年14岁的时候，4月12号到台湾，到台湾之后住在台中的模范西巷。1950年15岁，和赵天仪等办《初三上甲组报》，是不是您的第一份刊物？
008.19990826《跨越地平线》.txt	167	史东：1954年19岁考入台湾大学法律专修科，1955年20岁，父亲去世。6月27号这一天自动退学，重考入台湾大学历史系一年级。另外还有一个非常非常值得提的，就是1955年的20岁，这一年的李敖不再是处男。我后面画了三个惊叹号。1959年24岁，7月毕业。1961年26岁，2月5号这一天在澎湖退伍。1963年28岁，9月1号出版的第一本书就是非常有名的《传统下的独白》。1965年30岁的时候，在12月1号这一天的《文星》第98期发表了一篇文章叫做《我们对国法党限的严正表示》批评国民党。因此杂志被封杀，四年的《文星》刊物也就告一个段落。接着下来1968年33岁的时候，李敖先生以贩卖旧电器为生，暗中资助其他的出版活动，也义助了柏杨柏先生。34岁的时候是1969年，他还是以贩卖旧电器为生，暗中支援其他的出版活动，也义助了彭明敏彭先生。1971年36岁，3月19号晚上被捕，被捕之后《纽约时报》等刊出照片详细的报导。1972年37岁的时候，以叛乱罪被判了十年，李敖先生说不写答辩状，不上诉，准备坐十年的牢。另外，1976年41岁的时候，11月19号这一天服刑期满，无保出狱。1977年42岁，做土木包公。您做过事情真不少。1978年43岁，还是做土木包公。到了1980年45岁出版《李敖全集》，5月6号这一天和胡因梦小姐结婚。1981年46岁，8月10号再度的入狱。中间还有很多，因为时间关系就跳过。1985年50岁的时候，最高法院平反4年前的冤狱，李敖出版了《李敖千秋评论丛书》。1991年李敖56岁，2月27号这一天创办了一张四个版的《求是报》，一共出版了187天。后来为什么会停版呢？因为销路的关系还是怎么样？
