file	line	context
019.宣淫纪.txt	145	我一生最大的快乐是我是男人，我有“卵叫”（我笑说许多新女性新了半天，其实都梦想长一根“卵叫”）；我一生最大的遗憾是不如跟我同年龄的猫王普雷斯利，我搞的女人数目，比他差得太远了；我一生最大的成就是可以公然歌颂性开放性语言，并以高标准高格调，震聋醒聩、开导苍生。当然，在开导过程中，我也会言近旨远，扯到别处去，例如我写过一篇...
020.志留纪.txt	11	……今之台湾知识分子不成才，卖身上床、粉墨登场而不以为耻，此真顾亭林所谓之“亡天下”也！顾亭林说：“有亡国，有亡天下。”“亡国”是政权的失落，“亡天下”是道德的失落。国民党“亡国”是他家的事，但是率二流、三流、不入流的知识分子以“亡天下”，我却要站出来打，打它个明白。
020.志留纪.txt	21	这种类比，就是我自许的根源。王安石赞美被人恶骂的冯道，说他有“圣人行”（圣人的行为），我自许自己就是做有“圣人行”的豪杰。自己穷困时候，一顿顿饿饭帮助老师，此“圣人行”也；自己富有时候，一把把钞票支援难友，此“圣人行”也；自己坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵，此“圣人行”也，“圣人做我，也不过如此吧？”至于仗义...
020.志留纪.txt	23	当然，你自大，你自我肯定的部分，别人并不一定买账，邓维桢要办《政治家》时，跟我谈过很久，我就告诉他我应该是第一期的封面人物。他问：“为什么？你又不是政治家。”我说：“就因为我不是政治家，所以才应该找我。政治家是应由思想家来领导的，你说对不对？要不然水准就会降低，会变成政客。罗素得到诺贝尔文学奖时，不是也莫名其妙吗？他觉...
020.志留纪.txt	25	为什么我的人生不像明朝才子那样悲惨呢？因为我用玩世的喜感“化”掉了一切，所以遇到不如意事，我不但没有三副眼泪，连一副也没有，有的只是哈哈一笑。不如意事以外，我发为评论，评论中也考究玩世的喜感。例如1989年有所谓无壳蜗牛卧上街头，以无住屋为抗议的活动，孟绝子打电话来，聊天中谈到如何才能有效逼国民党伪政府面对房屋政策，谈...
020.志留纪.txt	27	1982年3月16日，李宁代《政治家》访问我，说：“你的确是个很好的宣传家。是你的性格如此吗？还是另有原因？”我答道：“当然一部分是我的性格，另一个原因是我的戏。”“我出道的时代跟胡适不一样。胡适那时代的知识人很受尊重，而胡适出来时就是大学教授，当然容易造成一个好形象。我一出道就是流氓，靠打天下起家，所以，不断有诉讼、...
020.志留纪.txt	41	其一：徐复观遗言以未谒孔陵（该是孔林之误）为恨，我却以挖掘孔林为愿。掘孔子之墓，探幽发隐，不亦快哉！
020.志留纪.txt	43	其一：关云长被砍头后，“身”埋在当阳、“首”埋在洛阳，身首异处，美中不足。他有“还吾头来”之哀呼，我携其头就其首，以全其躯，功德在焉！关老爷有恩必报，必向我还人情，我说：“到台湾显显灵吧！你看台湾人把你这忠肝义胆之人当成财神‘恩主公’来供了，多可恶呀！”由关老爷教训教训愚民，不亦快哉！
020.志留纪.txt	57	其一：大便时改唱伪国歌：“三民主义，伊党所宗，以祸民国，以进马桶……”不亦快哉！
020.志留纪.txt	111	昨天柯、简二位，奉先生之命，第四次来舍下，转达先生请我撤回告令爱的讼案，他们一再强调说：余先生说，他对你李先生素来钦佩，多年来《中国时报》也一直给李先生做公正报导，以后还会继续做公正报导。我说：我在十八年前（1966年）也告过余先生，告的原因，就是因为他的报，用第三版六分之一的篇幅，单方面报导他的朋友徐复观诽谤我的长篇...
020.志留纪.txt	125	如今，在倒车日甚声中，我们本该不要再结怨的人，却又周而复始，又来结怨，并且“殃及子孙”，是由先生的第二代出面，参加斗臭我了，我真觉得意不能平。回想十八年前，我到法院告先生，国民党法院为了开脱先生，竟推翻文明国家法例、推翻自己二十二年院字第1143号解释例，说先生是发行人，所以无罪；如今我告先生第二代，自知结果如何。先生...
020.志留纪.txt	129	美国绰号“褐色轰炸机”（Brown Bomber）的重量级拳王乔·路易斯（Joe Louis），从1937年到1949年，独霸拳坛十二年。他临退出江湖前，到台湾做过一次表演赛，美中不足的是，在众目睽睽之下，竟然没有可堪一击的对手能配他一战，他在台上，表情只是一片索寞。一个不量力的美国军官颇有拳名，上台跟乔·路易斯比划，...
020.志留纪.txt	133	十二年前，当刘会云去了美国，我想起龚定盦“落红不是无情物，化做春泥更护花”的句子，感而有诗，写了一首《残棋》：
020.志留纪.txt	165	耶稣说没有先知在自己乡土上被接受，大陆是李敖的乡土，但我不在其内；台湾是李敖的乡土，但我被见于外，不过，对我说来，在内与见外，皆属过眼烟云，总归中国是我的乡土，在这乡土上，大陆也好、台湾也罢，对我都是一样，我的终极是在无何有之乡、在广漠之野、在中国与人类的历史上定位。在那定位深处，我英灵不泯，也会蓦然回首、回首“向来萧...
