file	line	quoteText	markers	political	previous	context	next
017.从“迟到的自由刑”到“逝去的自由监”.txt	21	有慢性病历可查				又如上面说元朝对生病人犯的宽大，在元朝法律里，就有这样的规定：“狱囚生病，病情进至二分，即应申报；如渐增至九分，应为死证。若以重为轻、以急为缓，因而误伤人命者，究之。”再对照一下这个岛上的杰作，我们又知道他们多残忍了。朱光军说病舍并非只给有来头的人住，“住在病房中的受刑人，都有慢性病历可查。”但是李聪明暴毙后，去年9月28日死了毛松枫，今年1月14日死了张权，19日死了林志新。这些人都不住在病舍内，都在几小时内突然死了，这又怎么说呢？若说“有慢性病历可查”就能住病舍，林志新的肝病病历赫然在卷，这又怎么说呢？他六十一岁了，却不给住病舍而要他在福利社煎蛋，不...	
017.从“迟到的自由刑”到“逝去的自由监”.txt	21	突然死了				又如上面说元朝对生病人犯的宽大，在元朝法律里，就有这样的规定：“狱囚生病，病情进至二分，即应申报；如渐增至九分，应为死证。若以重为轻、以急为缓，因而误伤人命者，究之。”再对照一下这个岛上的杰作，我们又知道他们多残忍了。朱光军说病舍并非只给有来头的人住，“住在病房中的受刑人，都有慢性病历可查。”但是李聪明暴毙后，去年9月28日死了毛松枫，今年1月14日死了张权，19日死了林志新。这些人都不住在病舍内，都在几小时内突然死了，这又怎么说呢？若说“有慢性病历可查”就能住病舍，林志新的肝病病历赫然在卷，这又怎么说呢？他六十一岁了，却不给住病舍而要他在福利社煎蛋，不...	
017.从“迟到的自由刑”到“逝去的自由监”.txt	21	不说他自己有病，看守所就无法送他们到病舍就医				又如上面说元朝对生病人犯的宽大，在元朝法律里，就有这样的规定：“狱囚生病，病情进至二分，即应申报；如渐增至九分，应为死证。若以重为轻、以急为缓，因而误伤人命者，究之。”再对照一下这个岛上的杰作，我们又知道他们多残忍了。朱光军说病舍并非只给有来头的人住，“住在病房中的受刑人，都有慢性病历可查。”但是李聪明暴毙后，去年9月28日死了毛松枫，今年1月14日死了张权，19日死了林志新。这些人都不住在病舍内，都在几小时内突然死了，这又怎么说呢？若说“有慢性病历可查”就能住病舍，林志新的肝病病历赫然在卷，这又怎么说呢？他六十一岁了，却不给住病舍而要他在福利社煎蛋，不...	
017.从“迟到的自由刑”到“逝去的自由监”.txt	21	羁押法施行细则				又如上面说元朝对生病人犯的宽大，在元朝法律里，就有这样的规定：“狱囚生病，病情进至二分，即应申报；如渐增至九分，应为死证。若以重为轻、以急为缓，因而误伤人命者，究之。”再对照一下这个岛上的杰作，我们又知道他们多残忍了。朱光军说病舍并非只给有来头的人住，“住在病房中的受刑人，都有慢性病历可查。”但是李聪明暴毙后，去年9月28日死了毛松枫，今年1月14日死了张权，19日死了林志新。这些人都不住在病舍内，都在几小时内突然死了，这又怎么说呢？若说“有慢性病历可查”就能住病舍，林志新的肝病病历赫然在卷，这又怎么说呢？他六十一岁了，却不给住病舍而要他在福利社煎蛋，不...	
018.谁来调查？怎样调查？.txt	3	监狱学土城？——第二次政治犯坐牢记：<天下没有白坐的黑牢>		political-context		在我发表《监狱学土城？——第二次政治犯坐牢记：<天下没有白坐的黑牢>》以后，法务部部长李元簇说：	
018.谁来调查？怎样调查？.txt	7	内情				李敖出狱后揭发台北看守所的“内情”后，我已指示法务部监所司进行了解，将实际情形查明具报，如查出属实，将依法予以严惩，希望大家不要以讹传讹，打击狱政人员的士气。	
018.谁来调查？怎样调查？.txt	9	刑求		political-context		但在登出这些心胸狭窄的谈话的同时，李元簇就悍然宣布监狱绝无“刑求”、“只换屁股不换针”等情事。令人感到矛盾的是：李元簇不是正在“指示法务部监所司进行了解，将实际情形查明具报”着吗？在调查报告还没完成以前，李元簇凭什么就先说没有这些事呢？	
018.谁来调查？怎样调查？.txt	9	只换屁股不换针		political-context		但在登出这些心胸狭窄的谈话的同时，李元簇就悍然宣布监狱绝无“刑求”、“只换屁股不换针”等情事。令人感到矛盾的是：李元簇不是正在“指示法务部监所司进行了解，将实际情形查明具报”着吗？在调查报告还没完成以前，李元簇凭什么就先说没有这些事呢？	
018.谁来调查？怎样调查？.txt	9	指示法务部监所司进行了解，将实际情形查明具报		political-context		但在登出这些心胸狭窄的谈话的同时，李元簇就悍然宣布监狱绝无“刑求”、“只换屁股不换针”等情事。令人感到矛盾的是：李元簇不是正在“指示法务部监所司进行了解，将实际情形查明具报”着吗？在调查报告还没完成以前，李元簇凭什么就先说没有这些事呢？	
018.谁来调查？怎样调查？.txt	11	绑担架				李元簇的谈话，在2月17日见报后，第二天，就有监所司司长张齐斌的跟进，张齐斌也在调查报告还没完成前，悍然宣布绝无“绑担架”等情事。这种种先信其无的作风，当然不是客观的。	
018.谁来调查？怎样调查？.txt	13	一切都遮盖		political-context		在编制上，监狱、看守所受监所司管辖，监所司又受法务部管辖。监狱、看守所出了纰漏，是丢监所司的脸，也是丢法务部的脸。所以监狱、看守所的纰漏，由它们的直属上级来查，就不可能不官官相护，这种调查是有问题的、是不彻底的、是红娘所谓“一切都遮盖”的。用这种方式求真相，圣人都难做到，何况李元簇诸公并非圣人，他们的调查，又怎能取信于人呢？	
018.谁来调查？怎样调查？.txt	15	监狱学土城？		political-context		这种不能取信，试举一个例。我在《监狱学土城？》里提到古永城被绑担架的事。3月24日，高检处检察官到土城看守所提讯古永城，据我的“秘密管道”来的情报，古永城说他的确被绑过担架，绑他的三个管理人员可认出但名字不知道。检察官问他愿不愿意指认，古永城说人在牢里，怕被报复，不敢指认，结果记录就硬给写上“无法指认”！试问这样的调查，又怎么查出真相呢？	
018.谁来调查？怎样调查？.txt	15	秘密管道		political-context		这种不能取信，试举一个例。我在《监狱学土城？》里提到古永城被绑担架的事。3月24日，高检处检察官到土城看守所提讯古永城，据我的“秘密管道”来的情报，古永城说他的确被绑过担架，绑他的三个管理人员可认出但名字不知道。检察官问他愿不愿意指认，古永城说人在牢里，怕被报复，不敢指认，结果记录就硬给写上“无法指认”！试问这样的调查，又怎么查出真相呢？	
018.谁来调查？怎样调查？.txt	15	无法指认		political-context		这种不能取信，试举一个例。我在《监狱学土城？》里提到古永城被绑担架的事。3月24日，高检处检察官到土城看守所提讯古永城，据我的“秘密管道”来的情报，古永城说他的确被绑过担架，绑他的三个管理人员可认出但名字不知道。检察官问他愿不愿意指认，古永城说人在牢里，怕被报复，不敢指认，结果记录就硬给写上“无法指认”！试问这样的调查，又怎么查出真相呢？	
018.谁来调查？怎样调查？.txt	19	印象极佳，深感满意		political-context		第三者最适合的人选本是民意代表，但民意代表不幸或甘愿被监狱、看守所一骗再骗，已经迭见不鲜。以最近的两次为例，立法院司法委员会委员，自去年7月22日起，在台北、台中、彰化、嘉义、台南、高雄等地，一连考察八天。结论是“印象极佳，深感满意”！今年2月3日起，又在台东、绿岛、澎湖、金门等地，一连考察五天，结论是“均感满意，印象极佳”！但他们回来第三天，就看到李敖发难揭发司法黑暗、法务黑暗的文字，他们自然大吃一惊！紧接着各路监所“每逢佳节必出事”，一波未平，一波又起。民意代表们才心里有数、脸上无光。所以，民意代表实在不适合以例行方式来调查了！（至于专为官方护航的什...	
018.谁来调查？怎样调查？.txt	19	均感满意，印象极佳		political-context		第三者最适合的人选本是民意代表，但民意代表不幸或甘愿被监狱、看守所一骗再骗，已经迭见不鲜。以最近的两次为例，立法院司法委员会委员，自去年7月22日起，在台北、台中、彰化、嘉义、台南、高雄等地，一连考察八天。结论是“印象极佳，深感满意”！今年2月3日起，又在台东、绿岛、澎湖、金门等地，一连考察五天，结论是“均感满意，印象极佳”！但他们回来第三天，就看到李敖发难揭发司法黑暗、法务黑暗的文字，他们自然大吃一惊！紧接着各路监所“每逢佳节必出事”，一波未平，一波又起。民意代表们才心里有数、脸上无光。所以，民意代表实在不适合以例行方式来调查了！（至于专为官方护航的什...	
018.谁来调查？怎样调查？.txt	19	每逢佳节必出事		political-context		第三者最适合的人选本是民意代表，但民意代表不幸或甘愿被监狱、看守所一骗再骗，已经迭见不鲜。以最近的两次为例，立法院司法委员会委员，自去年7月22日起，在台北、台中、彰化、嘉义、台南、高雄等地，一连考察八天。结论是“印象极佳，深感满意”！今年2月3日起，又在台东、绿岛、澎湖、金门等地，一连考察五天，结论是“均感满意，印象极佳”！但他们回来第三天，就看到李敖发难揭发司法黑暗、法务黑暗的文字，他们自然大吃一惊！紧接着各路监所“每逢佳节必出事”，一波未平，一波又起。民意代表们才心里有数、脸上无光。所以，民意代表实在不适合以例行方式来调查了！（至于专为官方护航的什...	
018.谁来调查？怎样调查？.txt	19	中国人权协会		political-context		第三者最适合的人选本是民意代表，但民意代表不幸或甘愿被监狱、看守所一骗再骗，已经迭见不鲜。以最近的两次为例，立法院司法委员会委员，自去年7月22日起，在台北、台中、彰化、嘉义、台南、高雄等地，一连考察八天。结论是“印象极佳，深感满意”！今年2月3日起，又在台东、绿岛、澎湖、金门等地，一连考察五天，结论是“均感满意，印象极佳”！但他们回来第三天，就看到李敖发难揭发司法黑暗、法务黑暗的文字，他们自然大吃一惊！紧接着各路监所“每逢佳节必出事”，一波未平，一波又起。民意代表们才心里有数、脸上无光。所以，民意代表实在不适合以例行方式来调查了！（至于专为官方护航的什...	
019.先认错，再开会.txt	3	监狱学土城？——第二次政治犯坐牢记：〈天下没有白坐的黑牢〉		political-context		今年2月10日，我坐满冤狱出狱的当天，发表了《监狱学土城？——第二次政治犯坐牢记：〈天下没有白坐的黑牢〉》，用五万字的长文，揭发这个岛上司法与监狱的黑暗，引起大风波。虽然法务部即令各监所戒备，如临大敌，但事件还是如星火燎原，一发不可收拾：	
019.先认错，再开会.txt	27	自由日报		political-context		监狱事件发生时候，李元簇无役不与，总是出现在电视机前面，面带笑容，前往巡视。《自由日报》批评他“怎么忍心笑得出来？”当时我也纳闷。后来一想，才恍然大悟：这是李元簇在作秀嘛！这样一想，一切就迎刃而解了。	
019.先认错，再开会.txt	27	怎么忍心笑得出来？		political-context		监狱事件发生时候，李元簇无役不与，总是出现在电视机前面，面带笑容，前往巡视。《自由日报》批评他“怎么忍心笑得出来？”当时我也纳闷。后来一想，才恍然大悟：这是李元簇在作秀嘛！这样一想，一切就迎刃而解了。	
019.先认错，再开会.txt	31	第六感		political-context		监狱司副司长这种谈话，其实早在几天前，就由国民党立委（司法委员会召集委员温士源）表示了“第六感”。他在2月23日的书面质询里，公开反对对李敖做“迹近英雄式的报导”，“对青少年来说，各报虽无奖励犯罪之意，亦恐引不当行为之可虑！”果然不久监狱事件就接二连三发生了。这位司法委员会召集委员虽然有很敏锐的预感，但他却有很迟钝的了解：他不知道，今天司法、监狱问题的丛生，又岂是封锁新闻解决得了的？不从根本上釜底抽薪，而只在宣传上作秀，又怎能解决问题呢？	
019.先认错，再开会.txt	31	迹近英雄式的报导		political-context		监狱司副司长这种谈话，其实早在几天前，就由国民党立委（司法委员会召集委员温士源）表示了“第六感”。他在2月23日的书面质询里，公开反对对李敖做“迹近英雄式的报导”，“对青少年来说，各报虽无奖励犯罪之意，亦恐引不当行为之可虑！”果然不久监狱事件就接二连三发生了。这位司法委员会召集委员虽然有很敏锐的预感，但他却有很迟钝的了解：他不知道，今天司法、监狱问题的丛生，又岂是封锁新闻解决得了的？不从根本上釜底抽薪，而只在宣传上作秀，又怎能解决问题呢？	
019.先认错，再开会.txt	31	对青少年来说，各报虽无奖励犯罪之意，亦恐引不当行为之可虑！		political-context		监狱司副司长这种谈话，其实早在几天前，就由国民党立委（司法委员会召集委员温士源）表示了“第六感”。他在2月23日的书面质询里，公开反对对李敖做“迹近英雄式的报导”，“对青少年来说，各报虽无奖励犯罪之意，亦恐引不当行为之可虑！”果然不久监狱事件就接二连三发生了。这位司法委员会召集委员虽然有很敏锐的预感，但他却有很迟钝的了解：他不知道，今天司法、监狱问题的丛生，又岂是封锁新闻解决得了的？不从根本上釜底抽薪，而只在宣传上作秀，又怎能解决问题呢？	
019.先认错，再开会.txt	33	点名批判		political-context		不幸的是，官方的反应始终没脱出作秀的层次。自我发表长文以后，孙运璿在行政院院会里表示关切和疑虑，李元簇在内外的压力下，立刻秀态百出，不论在院会里、在立法院里、在报章上、在电视上，都不断对我“点名批判”，好像解决了李敖问题就解决了狱政问题似的。李元簇在对我“点名批判”的同时，又宣布了要在今年6、7月间，召开狱政会议。到了6、7月，没有召开，但是总算在8月召开了。这种会议的召开，虽然是作秀性质，但是如果议而能决，决而能行，自然也教人乐观其成的。	
019.先认错，再开会.txt	33	点名批判		political-context		不幸的是，官方的反应始终没脱出作秀的层次。自我发表长文以后，孙运璿在行政院院会里表示关切和疑虑，李元簇在内外的压力下，立刻秀态百出，不论在院会里、在立法院里、在报章上、在电视上，都不断对我“点名批判”，好像解决了李敖问题就解决了狱政问题似的。李元簇在对我“点名批判”的同时，又宣布了要在今年6、7月间，召开狱政会议。到了6、7月，没有召开，但是总算在8月召开了。这种会议的召开，虽然是作秀性质，但是如果议而能决，决而能行，自然也教人乐观其成的。	
019.先认错，再开会.txt	39	李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	内奸		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	不肖分子		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	内奸		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	不肖分子		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	必要时候，看守所将聘请律师告李敖诽谤		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	39	放他的狗屁！		political-context		第一，我的长文发表后，台北看守所所长朱光军公开说：“李敖是写文章的人，特别喜欢幻想，他所说的一切都是想象出来的。”“李敖是出名会写文章的人，在看守所六个月时间，相安无事，没想到出所后，竟疯疯颠颠的乱写一通。”他并且认为：提供给李敖内部真相的正义人士。是看守所的“内奸”、“不肖分子”，他不思自我反省，反倒宣布要着手整顿“内奸”、整顿“不肖分子”！他说“必要时候，看守所将聘请律师告李敖诽谤”，以免“以讹传讹，对政治及司法威信受到打击，影响人民对政府的向心力”。他并且很蛮横的对记者骂李敖放屁！”“放他的狗屁！”	
019.先认错，再开会.txt	41	李敖是‘借题发挥		political-context		第二，看守所副所长万宗池对记者大骂：“李敖是‘借题发挥’，要扭曲司法形象，企图达到‘亲者痛，仇者快’的目的。”他以“人格保证”，看守所没有“黑市香烟”！	
019.先认错，再开会.txt	41	亲者痛，仇者快		political-context		第二，看守所副所长万宗池对记者大骂：“李敖是‘借题发挥’，要扭曲司法形象，企图达到‘亲者痛，仇者快’的目的。”他以“人格保证”，看守所没有“黑市香烟”！	
019.先认错，再开会.txt	41	人格保证		political-context		第二，看守所副所长万宗池对记者大骂：“李敖是‘借题发挥’，要扭曲司法形象，企图达到‘亲者痛，仇者快’的目的。”他以“人格保证”，看守所没有“黑市香烟”！	
019.先认错，再开会.txt	41	黑市香烟		political-context		第二，看守所副所长万宗池对记者大骂：“李敖是‘借题发挥’，要扭曲司法形象，企图达到‘亲者痛，仇者快’的目的。”他以“人格保证”，看守所没有“黑市香烟”！	
019.先认错，再开会.txt	43	2月12日，我们到看守所拍照，被看守所会客室的管理员很不礼貌地猛然关上窗户，表示拒绝，这是李敖惹的祸，也是我们亲身领教的管理员态度。				第三，记者根据我的长文，到台北看守所采访以后，有这样的报导：“2月12日，我们到看守所拍照，被看守所会客室的管理员很不礼貌地猛然关上窗户，表示拒绝，这是李敖惹的祸，也是我们亲身领教的管理员态度。”“2月15日，我们再度到看守所，申请拜访所长时，被警卫管理员先训一顿：‘李敖这个文化流氓，早该枪毙，你们这些记者管他屁事……’”对这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	43	2月15日，我们再度到看守所，申请拜访所长时，被警卫管理员先训一顿：‘李敖这个文化流氓，早该枪毙，你们这些记者管他屁事……				第三，记者根据我的长文，到台北看守所采访以后，有这样的报导：“2月12日，我们到看守所拍照，被看守所会客室的管理员很不礼貌地猛然关上窗户，表示拒绝，这是李敖惹的祸，也是我们亲身领教的管理员态度。”“2月15日，我们再度到看守所，申请拜访所长时，被警卫管理员先训一顿：‘李敖这个文化流氓，早该枪毙，你们这些记者管他屁事……’”对这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	45	绑担架				第四，监所司司长张齐斌一方面说李敖所说不实，一方面说正进行调查。但在调查报告还没出来前，就悍然宣布绝无“绑担架”等情事，这种先信其无的作风，当然不是客观的。	
019.先认错，再开会.txt	47	不可否认的仍有一些问题存在，但并不像李敖所说的那么严重。				第五，法务部次长施启扬是我台中一中的老同学，他很痛苦地说：“不可否认的仍有一些问题存在，但并不像李敖所说的那么严重。”他说：“李敖文章中所指的各节，不可能都是他亲自看到的，应是自别人处听来的，因此造成以讹传讹的情形。”但我不明白，施启扬所说的不可能那么严重，他所根据的，是“亲自看到”的吗？	
019.先认错，再开会.txt	47	李敖文章中所指的各节，不可能都是他亲自看到的，应是自别人处听来的，因此造成以讹传讹的情形。				第五，法务部次长施启扬是我台中一中的老同学，他很痛苦地说：“不可否认的仍有一些问题存在，但并不像李敖所说的那么严重。”他说：“李敖文章中所指的各节，不可能都是他亲自看到的，应是自别人处听来的，因此造成以讹传讹的情形。”但我不明白，施启扬所说的不可能那么严重，他所根据的，是“亲自看到”的吗？	
019.先认错，再开会.txt	47	亲自看到				第五，法务部次长施启扬是我台中一中的老同学，他很痛苦地说：“不可否认的仍有一些问题存在，但并不像李敖所说的那么严重。”他说：“李敖文章中所指的各节，不可能都是他亲自看到的，应是自别人处听来的，因此造成以讹传讹的情形。”但我不明白，施启扬所说的不可能那么严重，他所根据的，是“亲自看到”的吗？	
019.先认错，再开会.txt	49	对我们的善意建议批评，我们绝对有勇气接受，并检讨改进，但是对我们恶意中伤诋毁，或无中生有的攻讦，我们却是难以接受的。				第六，法务部长李元簇说：“对我们的善意建议批评，我们绝对有勇气接受，并检讨改进，但是对我们恶意中伤诋毁，或无中生有的攻讦，我们却是难以接受的。”“李敖出狱后揭发台北看守所的‘内情’后，我已指示法务部监所司进行了解，将实际情形查明具报，如查出属实，将依法予以严惩，希望大家不要以讹传讹，打击狱政人员的士气。”这些话，显然公然表示李敖所说是不实的，但这种表示，在逻辑上是不通的。因为揭发黑幕，是事实问题，不是态度问题；是是非对错问题，不是善意恶意问题。关键只在李敖的证据对不对，不在李敖的态度好不好。李元簇这种谈话，在逻辑上是笑话，是会见笑大方的。	
019.先认错，再开会.txt	49	李敖出狱后揭发台北看守所的‘内情				第六，法务部长李元簇说：“对我们的善意建议批评，我们绝对有勇气接受，并检讨改进，但是对我们恶意中伤诋毁，或无中生有的攻讦，我们却是难以接受的。”“李敖出狱后揭发台北看守所的‘内情’后，我已指示法务部监所司进行了解，将实际情形查明具报，如查出属实，将依法予以严惩，希望大家不要以讹传讹，打击狱政人员的士气。”这些话，显然公然表示李敖所说是不实的，但这种表示，在逻辑上是不通的。因为揭发黑幕，是事实问题，不是态度问题；是是非对错问题，不是善意恶意问题。关键只在李敖的证据对不对，不在李敖的态度好不好。李元簇这种谈话，在逻辑上是笑话，是会见笑大方的。	
019.先认错，再开会.txt	51	匪谍	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	51	卖国贼	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	51	扣押	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	51	砸掉	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	51	我们的话	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	51	他们骂记者‘不是人，是狗东西！	poem	political-context		第七，新竹少年监狱事件后，第一次还让记者有限度的采访，第二次就悍然表现出毫无诚意的气派，在摄影记者要对三十三名戴脚镣的起解人犯照相时候，禁子牢头们大骂记者是“匪谍”、是“卖国贼”，不但联手以衣物遮住照相机镜头，并且威胁“扣押”记者，“砸掉”照相机。3月30日晚上台视《我们的话》张继正报导：“他们骂记者‘不是人，是狗东西！’他们对记者都如此，对人犯的态度，也就可想而知了！”可是这些情况，李元簇熟视无睹，丝毫没有认错的表示。	
019.先认错，再开会.txt	53	美中不足者，同仁与被安排接见的受刑人交谈时，无论特地前来会合的张齐斌司长或各典狱长均未能自动回避退出，以致各受刑人交谈时，无法畅所欲言，顾忌颇多。		political-context		第八，在官方一切都欲盖弥彰的时候，他们开始找专家学者来跨刀，他们邀请他们选定的专家学者访问监狱，以转变形象。结果呢，以蔡墩铭教授的回忆为例：“美中不足者，同仁与被安排接见的受刑人交谈时，无论特地前来会合的张齐斌司长或各典狱长均未能自动回避退出，以致各受刑人交谈时，无法畅所欲言，顾忌颇多。”这样子的诚意，当然是有问题的。	
